trd_date,volume,adj_prc_d,symbol,etf_nm
11/13/2001,15347100,83.863,SPY,SPDR S&P 500
11/14/2001,17595500,83.9362,SPY,SPDR S&P 500
11/15/2001,19472500,84.0825,SPY,SPDR S&P 500
11/16/2001,18135900,83.7166,SPY,SPDR S&P 500
11/19/2001,13683600,84.7411,SPY,SPDR S&P 500
11/20/2001,16223000,84.0093,SPY,SPDR S&P 500
11/21/2001,11471100,83.4239,SPY,SPDR S&P 500
11/23/2001,6716900,84.6679,SPY,SPDR S&P 500
11/26/2001,13729700,84.8143,SPY,SPDR S&P 500
11/27/2001,19266400,84.4484,SPY,SPDR S&P 500
11/28/2001,20247200,82.9117,SPY,SPDR S&P 500
11/29/2001,17267900,84.0825,SPY,SPDR S&P 500
11/30/2001,13680400,83.4971,SPY,SPDR S&P 500
12/3/2001,15220400,82.9848,SPY,SPDR S&P 500
12/4/2001,17245800,84.3752,SPY,SPDR S&P 500
12/5/2001,25204000,85.912,SPY,SPDR S&P 500
12/6/2001,17972900,85.8388,SPY,SPDR S&P 500
12/7/2001,18908000,85.3266,SPY,SPDR S&P 500
12/10/2001,13862800,83.7166,SPY,SPDR S&P 500
12/11/2001,20833500,83.5703,SPY,SPDR S&P 500
12/12/2001,16172400,83.6434,SPY,SPDR S&P 500
12/13/2001,19037900,82.0335,SPY,SPDR S&P 500
12/14/2001,16723100,82.7653,SPY,SPDR S&P 500
12/17/2001,13947300,83.6434,SPY,SPDR S&P 500
12/18/2001,13664000,84.1557,SPY,SPDR S&P 500
12/19/2001,20147400,84.7411,SPY,SPDR S&P 500
12/20/2001,14867900,83.9362,SPY,SPDR S&P 500
12/21/2001,14042700,84.4431,SPY,SPDR S&P 500
12/24/2001,5728800,84.2228,SPY,SPDR S&P 500
12/26/2001,10307900,84.7368,SPY,SPDR S&P 500
12/27/2001,9407300,85.2508,SPY,SPDR S&P 500
12/28/2001,10593800,85.1774,SPY,SPDR S&P 500
12/31/2001,14620200,83.9291,SPY,SPDR S&P 500
1/2/2002,18652200,84.8103,SPY,SPDR S&P 500
1/3/2002,15743100,85.7648,SPY,SPDR S&P 500
1/4/2002,20140700,86.3523,SPY,SPDR S&P 500
1/7/2002,13106500,85.7648,SPY,SPDR S&P 500
1/8/2002,12687200,85.5446,SPY,SPDR S&P 500
1/9/2002,16616900,84.8837,SPY,SPDR S&P 500
1/10/2002,12823400,85.2508,SPY,SPDR S&P 500
1/11/2002,13708500,84.3697,SPY,SPDR S&P 500
1/14/2002,12304300,83.8557,SPY,SPDR S&P 500
1/15/2002,20221400,84.59,SPY,SPDR S&P 500
1/16/2002,17077200,82.8277,SPY,SPDR S&P 500
1/17/2002,17707900,83.4885,SPY,SPDR S&P 500
1/18/2002,17028000,83.0847,SPY,SPDR S&P 500
1/22/2002,11691000,82.534,SPY,SPDR S&P 500
1/23/2002,12439100,83.1214,SPY,SPDR S&P 500
1/24/2002,12163100,83.4151,SPY,SPDR S&P 500
1/25/2002,12810700,83.4151,SPY,SPDR S&P 500
1/28/2002,10589200,83.6354,SPY,SPDR S&P 500
1/29/2002,27736100,80.992,SPY,SPDR S&P 500
1/30/2002,34712000,82.1668,SPY,SPDR S&P 500
1/31/2002,19847000,83.1214,SPY,SPDR S&P 500
2/1/2002,15838500,82.7543,SPY,SPDR S&P 500
2/4/2002,24247500,80.6983,SPY,SPDR S&P 500
2/5/2002,33614000,80.1843,SPY,SPDR S&P 500
2/6/2002,29670400,79.8171,SPY,SPDR S&P 500
2/7/2002,23450200,79.3031,SPY,SPDR S&P 500
2/8/2002,19278100,80.8451,SPY,SPDR S&P 500
2/11/2002,18792400,81.7997,SPY,SPDR S&P 500
2/12/2002,13942500,81.5794,SPY,SPDR S&P 500
2/13/2002,16791900,82.4605,SPY,SPDR S&P 500
2/14/2002,20458200,82.3137,SPY,SPDR S&P 500
2/15/2002,18394600,81.4325,SPY,SPDR S&P 500
2/19/2002,15988100,79.8612,SPY,SPDR S&P 500
2/20/2002,29247100,81.2123,SPY,SPDR S&P 500
2/21/2002,26292800,79.5234,SPY,SPDR S&P 500
2/22/2002,26572900,80.478,SPY,SPDR S&P 500
2/25/2002,17459600,81.8731,SPY,SPDR S&P 500
2/26/2002,22362900,81.6528,SPY,SPDR S&P 500
2/27/2002,28597900,82.02,SPY,SPDR S&P 500
2/28/2002,23755500,81.6528,SPY,SPDR S&P 500
3/1/2002,26186600,83.4885,SPY,SPDR S&P 500
3/4/2002,27187800,85.0306,SPY,SPDR S&P 500
3/5/2002,22733500,84.7368,SPY,SPDR S&P 500
3/6/2002,20169700,85.7648,SPY,SPDR S&P 500
3/7/2002,19331900,85.5446,SPY,SPDR S&P 500
3/8/2002,19930800,85.9117,SPY,SPDR S&P 500
3/11/2002,15622100,86.0586,SPY,SPDR S&P 500
3/12/2002,17155000,86.0586,SPY,SPDR S&P 500
3/13/2002,17176600,85.1774,SPY,SPDR S&P 500
3/14/2002,11169600,85.104,SPY,SPDR S&P 500
3/15/2002,21222100,85.9344,SPY,SPDR S&P 500
3/18/2002,17558000,85.9344,SPY,SPDR S&P 500
3/19/2002,17913600,86.5235,SPY,SPDR S&P 500
3/20/2002,17128200,84.8299,SPY,SPDR S&P 500
3/21/2002,26888800,84.9035,SPY,SPDR S&P 500
3/22/2002,15235400,84.6826,SPY,SPDR S&P 500
3/25/2002,17507200,83.6517,SPY,SPDR S&P 500
3/26/2002,19950600,84.1672,SPY,SPDR S&P 500
3/27/2002,19021400,84.3881,SPY,SPDR S&P 500
3/28/2002,17535900,84.3144,SPY,SPDR S&P 500
4/1/2002,17714000,84.3881,SPY,SPDR S&P 500
4/2/2002,15596700,83.8726,SPY,SPDR S&P 500
4/3/2002,25662700,83.2835,SPY,SPDR S&P 500
4/4/2002,23561200,82.989,SPY,SPDR S&P 500
4/5/2002,19404900,82.989,SPY,SPDR S&P 500
4/8/2002,16475300,83.1362,SPY,SPDR S&P 500
4/9/2002,15122700,82.5471,SPY,SPDR S&P 500
4/10/2002,17204500,83.5044,SPY,SPDR S&P 500
4/11/2002,25473600,81.4426,SPY,SPDR S&P 500
4/12/2002,14950600,82.0317,SPY,SPDR S&P 500
4/15/2002,17403600,81.4426,SPY,SPDR S&P 500
4/16/2002,15098400,83.3571,SPY,SPDR S&P 500
4/17/2002,12928600,83.2099,SPY,SPDR S&P 500
4/18/2002,25519800,82.8417,SPY,SPDR S&P 500
4/19/2002,10602500,83.1362,SPY,SPDR S&P 500
4/22/2002,13922900,81.7371,SPY,SPDR S&P 500
4/23/2002,16967000,81.3689,SPY,SPDR S&P 500
4/24/2002,18894900,80.5589,SPY,SPDR S&P 500
4/25/2002,25446400,80.6326,SPY,SPDR S&P 500
4/26/2002,19770000,79.0862,SPY,SPDR S&P 500
4/29/2002,17719400,78.718,SPY,SPDR S&P 500
4/30/2002,19447700,79.4544,SPY,SPDR S&P 500
5/1/2002,24573100,80.4117,SPY,SPDR S&P 500
5/2/2002,15862800,80.1171,SPY,SPDR S&P 500
5/3/2002,18179900,79.2335,SPY,SPDR S&P 500
5/6/2002,23624700,77.6871,SPY,SPDR S&P 500
5/7/2002,21591600,77.3925,SPY,SPDR S&P 500
5/8/2002,27862900,80.2644,SPY,SPDR S&P 500
5/9/2002,18052700,79.3807,SPY,SPDR S&P 500
5/10/2002,18958900,77.8491,SPY,SPDR S&P 500
5/13/2002,14643900,79.4544,SPY,SPDR S&P 500
5/14/2002,34186200,81.148,SPY,SPDR S&P 500
5/15/2002,29492500,80.8535,SPY,SPDR S&P 500
5/16/2002,28058700,81.2953,SPY,SPDR S&P 500
5/17/2002,27822500,81.6635,SPY,SPDR S&P 500
5/20/2002,13822700,80.7799,SPY,SPDR S&P 500
5/21/2002,16831000,80.0435,SPY,SPDR S&P 500
5/22/2002,15831000,80.1908,SPY,SPDR S&P 500
5/23/2002,13853300,81.0744,SPY,SPDR S&P 500
5/24/2002,11872900,80.0435,SPY,SPDR S&P 500
5/28/2002,24226900,79.6017,SPY,SPDR S&P 500
5/29/2002,14761600,79.0126,SPY,SPDR S&P 500
5/30/2002,18210700,78.7917,SPY,SPDR S&P 500
5/31/2002,19822900,78.9389,SPY,SPDR S&P 500
6/3/2002,25974200,76.8771,SPY,SPDR S&P 500
6/4/2002,25767700,77.0244,SPY,SPDR S&P 500
6/5/2002,19686100,77.7607,SPY,SPDR S&P 500
6/6/2002,22103700,76.2144,SPY,SPDR S&P 500
6/7/2002,24010400,76.0671,SPY,SPDR S&P 500
6/10/2002,18758700,76.3616,SPY,SPDR S&P 500
6/11/2002,19239000,75.1098,SPY,SPDR S&P 500
6/12/2002,31019800,75.5516,SPY,SPDR S&P 500
6/13/2002,21012800,74.8153,SPY,SPDR S&P 500
6/14/2002,39252400,74.668,SPY,SPDR S&P 500
6/17/2002,17640400,76.6562,SPY,SPDR S&P 500
6/18/2002,21393600,77.3189,SPY,SPDR S&P 500
6/19/2002,21535400,75.478,SPY,SPDR S&P 500
6/20/2002,25663500,74.5207,SPY,SPDR S&P 500
6/21/2002,31188200,73.3671,SPY,SPDR S&P 500
6/24/2002,37000000,73.7514,SPY,SPDR S&P 500
6/25/2002,33321100,72.096,SPY,SPDR S&P 500
6/26/2002,37534100,72.2143,SPY,SPDR S&P 500
6/27/2002,31652900,73.4779,SPY,SPDR S&P 500
6/28/2002,28168100,73.1306,SPY,SPDR S&P 500
7/1/2002,20136500,71.7044,SPY,SPDR S&P 500
7/2/2002,34195100,70.182,SPY,SPDR S&P 500
7/3/2002,30557800,70.5811,SPY,SPDR S&P 500
7/5/2002,19014900,73.3893,SPY,SPDR S&P 500
7/8/2002,19109100,72.4729,SPY,SPDR S&P 500
7/9/2002,28458900,70.6476,SPY,SPDR S&P 500
7/10/2002,49425300,68.0759,SPY,SPDR S&P 500
7/11/2002,58976700,68.6301,SPY,SPDR S&P 500
7/12/2002,36707800,67.8764,SPY,SPDR S&P 500
7/15/2002,75393300,68.2385,SPY,SPDR S&P 500
7/16/2002,53189500,66.9231,SPY,SPDR S&P 500
7/17/2002,47852400,67.0561,SPY,SPDR S&P 500
7/18/2002,31966700,64.8835,SPY,SPDR S&P 500
7/19/2002,73503300,62.6,SPY,SPDR S&P 500
7/22/2002,77885000,60.7451,SPY,SPDR S&P 500
7/23/2002,66869300,59.0824,SPY,SPDR S&P 500
7/24/2002,106112100,62.6074,SPY,SPDR S&P 500
7/25/2002,86908300,62.0753,SPY,SPDR S&P 500
7/26/2002,40204200,63.2577,SPY,SPDR S&P 500
7/29/2002,53440300,66.3393,SPY,SPDR S&P 500
7/30/2002,47279700,67.2039,SPY,SPDR S&P 500
7/31/2002,44521400,67.3665,SPY,SPDR S&P 500
8/1/2002,64771300,65.6077,SPY,SPDR S&P 500
8/2/2002,51765100,64.1371,SPY,SPDR S&P 500
8/5/2002,44721900,61.9053,SPY,SPDR S&P 500
8/6/2002,63339100,63.9893,SPY,SPDR S&P 500
8/7/2002,42724600,65.1052,SPY,SPDR S&P 500
8/8/2002,48234500,67.2113,SPY,SPDR S&P 500
8/9/2002,41875800,67.4625,SPY,SPDR S&P 500
8/12/2002,25816700,66.9674,SPY,SPDR S&P 500
8/13/2002,49433000,65.7481,SPY,SPDR S&P 500
8/14/2002,57310300,68.1498,SPY,SPDR S&P 500
8/15/2002,45498100,69.0957,SPY,SPDR S&P 500
8/16/2002,36513500,68.8888,SPY,SPDR S&P 500
8/19/2002,33553900,70.4998,SPY,SPDR S&P 500
8/20/2002,30376700,69.7534,SPY,SPDR S&P 500
8/21/2002,39585900,70.7584,SPY,SPDR S&P 500
8/22/2002,38327500,71.4457,SPY,SPDR S&P 500
8/23/2002,33713900,69.9086,SPY,SPDR S&P 500
8/26/2002,33641300,70.3963,SPY,SPDR S&P 500
8/27/2002,35266200,69.5834,SPY,SPDR S&P 500
8/28/2002,38898300,68.0611,SPY,SPDR S&P 500
8/29/2002,42811800,68.0907,SPY,SPDR S&P 500
8/30/2002,30359400,67.8246,SPY,SPDR S&P 500
9/3/2002,68821500,65.2382,SPY,SPDR S&P 500
9/4/2002,51016100,66.1693,SPY,SPDR S&P 500
9/5/2002,66816600,65.6077,SPY,SPDR S&P 500
9/6/2002,38584700,66.5092,SPY,SPDR S&P 500
9/9/2002,33889800,66.997,SPY,SPDR S&P 500
9/10/2002,41349100,67.7655,SPY,SPDR S&P 500
9/11/2002,27545000,67.3443,SPY,SPDR S&P 500
9/12/2002,43360700,66.1028,SPY,SPDR S&P 500
9/13/2002,41044300,66.2654,SPY,SPDR S&P 500
9/16/2002,28008900,66.428,SPY,SPDR S&P 500
9/17/2002,46930900,64.9056,SPY,SPDR S&P 500
9/18/2002,53110000,64.2553,SPY,SPDR S&P 500
9/19/2002,48043300,62.5926,SPY,SPDR S&P 500
9/20/2002,46180700,62.6134,SPY,SPDR S&P 500
9/23/2002,46693600,62.1012,SPY,SPDR S&P 500
9/24/2002,65921200,61.0991,SPY,SPDR S&P 500
9/25/2002,59126900,62.6134,SPY,SPDR S&P 500
9/26/2002,53403400,63.6377,SPY,SPDR S&P 500
9/27/2002,64584600,61.4257,SPY,SPDR S&P 500
9/30/2002,73096400,60.7131,SPY,SPDR S&P 500
10/1/2002,68058600,63.6303,SPY,SPDR S&P 500
10/2/2002,56588700,61.7226,SPY,SPDR S&P 500
10/3/2002,55474900,61.0991,SPY,SPDR S&P 500
10/4/2002,68101900,59.9782,SPY,SPDR S&P 500
10/7/2002,53133500,58.7385,SPY,SPDR S&P 500
10/8/2002,79055100,59.659,SPY,SPDR S&P 500
10/9/2002,79385800,57.9739,SPY,SPDR S&P 500
10/10/2002,76628600,59.852,SPY,SPDR S&P 500
10/11/2002,82516100,62.4723,SPY,SPDR S&P 500
10/14/2002,40570000,62.8212,SPY,SPDR S&P 500
10/15/2002,77608300,65.8424,SPY,SPDR S&P 500
10/16/2002,61793400,64.2464,SPY,SPDR S&P 500
10/17/2002,66358600,65.5232,SPY,SPDR S&P 500
10/18/2002,47212500,65.7978,SPY,SPDR S&P 500
10/21/2002,45501400,66.9336,SPY,SPDR S&P 500
10/22/2002,41084600,66.4511,SPY,SPDR S&P 500
10/23/2002,54724700,66.9558,SPY,SPDR S&P 500
10/24/2002,55066900,65.59,SPY,SPDR S&P 500
10/25/2002,43574200,66.9558,SPY,SPDR S&P 500
10/28/2002,39387700,66.5179,SPY,SPDR S&P 500
10/29/2002,58971500,65.7459,SPY,SPDR S&P 500
10/30/2002,41463700,66.3843,SPY,SPDR S&P 500
10/31/2002,41443300,65.7088,SPY,SPDR S&P 500
11/1/2002,51578900,67.0078,SPY,SPDR S&P 500
11/4/2002,49056100,67.6462,SPY,SPDR S&P 500
11/5/2002,37244900,68.1806,SPY,SPDR S&P 500
11/6/2002,64753500,69.064,SPY,SPDR S&P 500
11/7/2002,50627000,67.3715,SPY,SPDR S&P 500
11/8/2002,37881600,66.5476,SPY,SPDR S&P 500
11/11/2002,33175800,65.5158,SPY,SPDR S&P 500
11/12/2002,37686400,66.0354,SPY,SPDR S&P 500
11/13/2002,63618400,66.1022,SPY,SPDR S&P 500
11/14/2002,31820800,67.3493,SPY,SPDR S&P 500
11/15/2002,39116600,67.8466,SPY,SPDR S&P 500
11/18/2002,28740000,67.1637,SPY,SPDR S&P 500
11/19/2002,32771600,67.0746,SPY,SPDR S&P 500
11/20/2002,36399700,68.5666,SPY,SPDR S&P 500
11/21/2002,55092900,69.8434,SPY,SPDR S&P 500
11/22/2002,32515000,69.346,SPY,SPDR S&P 500
11/25/2002,34060500,69.3906,SPY,SPDR S&P 500
11/26/2002,42290400,68.0693,SPY,SPDR S&P 500
11/27/2002,37764000,69.9844,SPY,SPDR S&P 500
11/29/2002,19385700,69.7617,SPY,SPDR S&P 500
12/2/2002,48597200,69.8731,SPY,SPDR S&P 500
12/3/2002,34139700,68.9378,SPY,SPDR S&P 500
12/4/2002,63947100,68.626,SPY,SPDR S&P 500
12/5/2002,36445500,67.8689,SPY,SPDR S&P 500
12/6/2002,49807500,68.3142,SPY,SPDR S&P 500
12/9/2002,35259400,66.4362,SPY,SPDR S&P 500
12/10/2002,33130600,67.327,SPY,SPDR S&P 500
12/11/2002,37368600,67.3864,SPY,SPDR S&P 500
12/12/2002,34263400,67.3789,SPY,SPDR S&P 500
12/13/2002,36855500,66.3174,SPY,SPDR S&P 500
12/16/2002,36716300,68.0322,SPY,SPDR S&P 500
12/17/2002,32083900,67.4383,SPY,SPDR S&P 500
12/18/2002,35551800,66.6589,SPY,SPDR S&P 500
12/19/2002,39245900,66.1838,SPY,SPDR S&P 500
12/20/2002,31135100,67.1235,SPY,SPDR S&P 500
12/23/2002,22191800,67.1458,SPY,SPDR S&P 500
12/24/2002,10937000,66.6536,SPY,SPDR S&P 500
12/26/2002,17477000,66.6759,SPY,SPDR S&P 500
12/27/2002,22199300,65.1767,SPY,SPDR S&P 500
12/30/2002,29894700,65.7212,SPY,SPDR S&P 500
12/31/2002,34035000,65.8107,SPY,SPDR S&P 500
1/2/2003,44070000,67.929,SPY,SPDR S&P 500
1/3/2003,32214300,68.1379,SPY,SPDR S&P 500
1/6/2003,40948400,69.3388,SPY,SPDR S&P 500
1/7/2003,38607000,69.1672,SPY,SPDR S&P 500
1/8/2003,38533900,68.1677,SPY,SPDR S&P 500
1/9/2003,34739800,69.2269,SPY,SPDR S&P 500
1/10/2003,37708400,69.4134,SPY,SPDR S&P 500
1/13/2003,31608900,69.391,SPY,SPDR S&P 500
1/14/2003,30924700,69.6148,SPY,SPDR S&P 500
1/15/2003,33383300,68.9211,SPY,SPDR S&P 500
1/16/2003,42762200,68.6376,SPY,SPDR S&P 500
1/17/2003,35607200,67.6232,SPY,SPDR S&P 500
1/21/2003,36767400,66.5715,SPY,SPDR S&P 500
1/22/2003,42100600,65.7659,SPY,SPDR S&P 500
1/23/2003,55794500,66.1687,SPY,SPDR S&P 500
1/24/2003,67625900,64.4308,SPY,SPDR S&P 500
1/27/2003,57498700,63.5506,SPY,SPDR S&P 500
1/28/2003,46929100,64.0205,SPY,SPDR S&P 500
1/29/2003,53712200,64.5054,SPY,SPDR S&P 500
1/30/2003,49582800,62.9763,SPY,SPDR S&P 500
1/31/2003,55259700,64.1921,SPY,SPDR S&P 500
2/3/2003,39645400,64.3189,SPY,SPDR S&P 500
2/4/2003,42940700,63.6849,SPY,SPDR S&P 500
2/5/2003,55119500,63.2895,SPY,SPDR S&P 500
2/6/2003,53460000,62.9912,SPY,SPDR S&P 500
2/7/2003,43103500,62.2229,SPY,SPDR S&P 500
2/10/2003,45217600,62.663,SPY,SPDR S&P 500
2/11/2003,46586500,62.2304,SPY,SPDR S&P 500
2/12/2003,35532800,61.2383,SPY,SPDR S&P 500
2/13/2003,57627100,61.4248,SPY,SPDR S&P 500
2/14/2003,59487500,62.7674,SPY,SPDR S&P 500
2/18/2003,39402200,63.8714,SPY,SPDR S&P 500
2/19/2003,31358400,63.5357,SPY,SPDR S&P 500
2/20/2003,29255100,62.9017,SPY,SPDR S&P 500
2/21/2003,60945500,63.5357,SPY,SPDR S&P 500
2/24/2003,30600100,62.5064,SPY,SPDR S&P 500
2/25/2003,56236600,63.0061,SPY,SPDR S&P 500
2/26/2003,37897700,62.0887,SPY,SPDR S&P 500
2/27/2003,49924900,62.9091,SPY,SPDR S&P 500
2/28/2003,43768400,63.3268,SPY,SPDR S&P 500
3/3/2003,42702000,62.7227,SPY,SPDR S&P 500
3/4/2003,31332500,61.7232,SPY,SPDR S&P 500
3/5/2003,42516100,62.2453,SPY,SPDR S&P 500
3/6/2003,40887700,61.7232,SPY,SPDR S&P 500
3/7/2003,63528300,62.1483,SPY,SPDR S&P 500
3/10/2003,40958500,60.6565,SPY,SPDR S&P 500
3/11/2003,48006600,60.0598,SPY,SPDR S&P 500
3/12/2003,62352800,60.4626,SPY,SPDR S&P 500
3/13/2003,71888600,62.5511,SPY,SPDR S&P 500
3/14/2003,63768600,62.7525,SPY,SPDR S&P 500
3/17/2003,88315800,64.7291,SPY,SPDR S&P 500
3/18/2003,51091800,65.1095,SPY,SPDR S&P 500
3/19/2003,49668100,65.6093,SPY,SPDR S&P 500
3/20/2003,67479100,65.751,SPY,SPDR S&P 500
3/21/2003,71266000,67.1491,SPY,SPDR S&P 500
3/24/2003,65434000,64.9176,SPY,SPDR S&P 500
3/25/2003,61178100,65.5391,SPY,SPDR S&P 500
3/26/2003,45772400,65.2096,SPY,SPDR S&P 500
3/27/2003,53294500,65.262,SPY,SPDR S&P 500
3/28/2003,32583500,64.9325,SPY,SPDR S&P 500
3/31/2003,60494400,63.4573,SPY,SPDR S&P 500
4/1/2003,53914800,64.4308,SPY,SPDR S&P 500
4/2/2003,50507800,65.9884,SPY,SPDR S&P 500
4/3/2003,49028500,65.6739,SPY,SPDR S&P 500
4/4/2003,36262500,66.0633,SPY,SPDR S&P 500
4/7/2003,69833100,65.936,SPY,SPDR S&P 500
4/8/2003,39753900,66.0408,SPY,SPDR S&P 500
4/9/2003,55693900,65.1722,SPY,SPDR S&P 500
4/10/2003,42155800,65.5316,SPY,SPDR S&P 500
4/11/2003,47738800,65.262,SPY,SPDR S&P 500
4/14/2003,36967900,66.6099,SPY,SPDR S&P 500
4/15/2003,49989400,67.2315,SPY,SPDR S&P 500
4/16/2003,51820400,66.0858,SPY,SPDR S&P 500
4/17/2003,37487600,67.0667,SPY,SPDR S&P 500
4/21/2003,32085800,67.1341,SPY,SPDR S&P 500
4/22/2003,59870000,68.3997,SPY,SPDR S&P 500
4/23/2003,44254100,69.0287,SPY,SPDR S&P 500
4/24/2003,50038400,68.4147,SPY,SPDR S&P 500
4/25/2003,43926700,67.5685,SPY,SPDR S&P 500
4/28/2003,46471900,68.7367,SPY,SPDR S&P 500
4/29/2003,52347400,68.7367,SPY,SPDR S&P 500
4/30/2003,48919400,68.8265,SPY,SPDR S&P 500
5/1/2003,50419000,68.819,SPY,SPDR S&P 500
5/2/2003,50239900,69.8,SPY,SPDR S&P 500
5/5/2003,35456200,69.6652,SPY,SPDR S&P 500
5/6/2003,44587300,70.3242,SPY,SPDR S&P 500
5/7/2003,41443000,69.9348,SPY,SPDR S&P 500
5/8/2003,40774900,69.2309,SPY,SPDR S&P 500
5/9/2003,33653700,70.1894,SPY,SPDR S&P 500
5/12/2003,35688500,71.0506,SPY,SPDR S&P 500
5/13/2003,39299000,70.9233,SPY,SPDR S&P 500
5/14/2003,32236900,70.7735,SPY,SPDR S&P 500
5/15/2003,43939900,71.2228,SPY,SPDR S&P 500
5/16/2003,38914500,71.0431,SPY,SPDR S&P 500
5/19/2003,43242300,69.3807,SPY,SPDR S&P 500
5/20/2003,55457600,69.2384,SPY,SPDR S&P 500
5/21/2003,49859600,69.3807,SPY,SPDR S&P 500
5/22/2003,38463900,70.0696,SPY,SPDR S&P 500
5/23/2003,26158600,70.0696,SPY,SPDR S&P 500
5/27/2003,43739500,71.44,SPY,SPDR S&P 500
5/28/2003,37752100,71.6422,SPY,SPDR S&P 500
5/29/2003,50982100,71.455,SPY,SPDR S&P 500
5/30/2003,52541600,72.6007,SPY,SPDR S&P 500
6/2/2003,50711700,72.9003,SPY,SPDR S&P 500
6/3/2003,39555300,73.1998,SPY,SPDR S&P 500
6/4/2003,49443600,74.2557,SPY,SPDR S&P 500
6/5/2003,46432100,74.6226,SPY,SPDR S&P 500
6/6/2003,60401100,74.3306,SPY,SPDR S&P 500
6/9/2003,38400100,73.5742,SPY,SPDR S&P 500
6/10/2003,30120200,74.3231,SPY,SPDR S&P 500
6/11/2003,37641900,75.1094,SPY,SPDR S&P 500
6/12/2003,36491400,75.3415,SPY,SPDR S&P 500
6/13/2003,48640800,74.5552,SPY,SPDR S&P 500
6/16/2003,36422100,76.1278,SPY,SPDR S&P 500
6/17/2003,36824400,76.1278,SPY,SPDR S&P 500
6/18/2003,35552200,76.0604,SPY,SPDR S&P 500
6/19/2003,43570700,74.8997,SPY,SPDR S&P 500
6/20/2003,41554900,74.7351,SPY,SPDR S&P 500
6/23/2003,34344600,73.9685,SPY,SPDR S&P 500
6/24/2003,36237900,74.0437,SPY,SPDR S&P 500
6/25/2003,47864500,73.2996,SPY,SPDR S&P 500
6/26/2003,33552000,74.2541,SPY,SPDR S&P 500
6/27/2003,54216000,73.3973,SPY,SPDR S&P 500
6/30/2003,33865300,73.3748,SPY,SPDR S&P 500
7/1/2003,51418400,74.0512,SPY,SPDR S&P 500
7/2/2003,34679700,74.9831,SPY,SPDR S&P 500
7/3/2003,30868400,74.209,SPY,SPDR S&P 500
7/7/2003,31432300,75.6821,SPY,SPDR S&P 500
7/8/2003,33159700,76.0203,SPY,SPDR S&P 500
7/9/2003,36632000,75.5919,SPY,SPDR S&P 500
7/10/2003,49850500,74.6299,SPY,SPDR S&P 500
7/11/2003,40079100,75.3364,SPY,SPDR S&P 500
7/14/2003,42156900,75.7046,SPY,SPDR S&P 500
7/15/2003,63632700,75.5393,SPY,SPDR S&P 500
7/16/2003,40217600,75.0959,SPY,SPDR S&P 500
7/17/2003,48928600,74.0287,SPY,SPDR S&P 500
7/18/2003,35705800,74.7877,SPY,SPDR S&P 500
7/21/2003,35142700,73.8633,SPY,SPDR S&P 500
7/22/2003,50010600,74.5322,SPY,SPDR S&P 500
7/23/2003,37302100,74.5848,SPY,SPDR S&P 500
7/24/2003,41176100,74.0211,SPY,SPDR S&P 500
7/25/2003,43329600,75.3289,SPY,SPDR S&P 500
7/28/2003,34417000,75.0508,SPY,SPDR S&P 500
7/29/2003,53571600,74.7051,SPY,SPDR S&P 500
7/30/2003,28428700,74.5247,SPY,SPDR S&P 500
7/31/2003,59123300,74.6975,SPY,SPDR S&P 500
8/1/2003,49326900,74.0362,SPY,SPDR S&P 500
8/4/2003,55546900,74.0362,SPY,SPDR S&P 500
8/5/2003,61749600,72.4654,SPY,SPDR S&P 500
8/6/2003,51183600,72.8863,SPY,SPDR S&P 500
8/7/2003,43549000,73.6529,SPY,SPDR S&P 500
8/8/2003,27359700,73.8633,SPY,SPDR S&P 500
8/11/2003,34638500,74.1414,SPY,SPDR S&P 500
8/12/2003,43366600,74.8178,SPY,SPDR S&P 500
8/13/2003,36158300,74.4345,SPY,SPDR S&P 500
8/14/2003,36259400,74.6374,SPY,SPDR S&P 500
8/15/2003,12567600,74.8704,SPY,SPDR S&P 500
8/18/2003,22951800,75.5167,SPY,SPDR S&P 500
8/19/2003,37460700,75.8023,SPY,SPDR S&P 500
8/20/2003,23206200,75.4942,SPY,SPDR S&P 500
8/21/2003,46553400,75.7347,SPY,SPDR S&P 500
8/22/2003,52046700,74.9831,SPY,SPDR S&P 500
8/25/2003,23495600,75.1034,SPY,SPDR S&P 500
8/26/2003,45084500,75.2387,SPY,SPDR S&P 500
8/27/2003,18987900,75.2612,SPY,SPDR S&P 500
8/28/2003,27427400,75.7272,SPY,SPDR S&P 500
8/29/2003,28721900,76.2382,SPY,SPDR S&P 500
9/2/2003,50864300,77.2604,SPY,SPDR S&P 500
9/3/2003,44927200,77.6812,SPY,SPDR S&P 500
9/4/2003,28404900,77.7188,SPY,SPDR S&P 500
9/5/2003,31656500,77.2829,SPY,SPDR S&P 500
9/8/2003,32666300,77.9217,SPY,SPDR S&P 500
9/9/2003,35084100,77.4107,SPY,SPDR S&P 500
9/10/2003,45953600,76.6291,SPY,SPDR S&P 500
9/11/2003,38801600,76.8545,SPY,SPDR S&P 500
9/12/2003,42443200,76.9973,SPY,SPDR S&P 500
9/15/2003,21321900,76.7268,SPY,SPDR S&P 500
9/16/2003,37956300,77.8466,SPY,SPDR S&P 500
9/17/2003,32073000,77.6963,SPY,SPDR S&P 500
9/18/2003,30295300,78.6132,SPY,SPDR S&P 500
9/19/2003,34385900,78.2149,SPY,SPDR S&P 500
9/22/2003,36704300,77.3699,SPY,SPDR S&P 500
