cusip,tm,permno,ticker,price,ret
"32096010",2003m10,11371,"FHCC",24.46999931,-.068164542
"35843810",2003m10,79695,"FRM",12.10999966,-.131899655
"36473010",2003m10,47941,"GCI",84.11000061,.084450789
"36866W10",2003m10,84005,"GMST",4.690000057,-.008456651
"36960410",2003m10,12060,"GE",29.01000023,-.026836608
"46069010",2003m10,53065,"IPG",14.88000011,.05382438
"46072H10",2003m10,76745,"IBC",14.68000031,-.016666647
"47816010",2003m10,22111,"JNJ",50.33000183,.016357055
"50075N10",2003m10,89006,"KFT",29.10000038,-.013559309
"51384710",2003m10,48523,"LANC",39.70999908,-.004761966
"52728810",2003m10,20415,"LUK",42,.109643377
"53071810",2003m10,89130,"L",10.09000015,.012036096
"54927110",2003m10,43721,"LZ",30.29999924,-.066255823
"55262C10",2003m10,75175,"MBI",59.61000061,.084409662
"55284810",2003m10,76804,"MTG",51.31000137,-.014595704
"57053510",2003m10,10933,"MKL",252.3899994,-.054719102
"57459910",2003m10,34032,"MAS",27.5,.129901975
"58933110",2003m10,22752,"MRK",44.25,-.125839576
"59491810",2003m10,10107,"MSFT",26.13999939,-.053956829
"63501710",2003m10,76839,"FIZ",14.96000004,-.009271545
"65408610",2003m10,48274,"GAS",34.27000046,-.02475808
"71344810",2003m10,13856,"PEP",47.81999969,.043421291
"71708110",2003m10,21936,"PFE",31.60000038,.040158041
"74271810",2003m10,18163,"PG",98.29000092,.063833237
"78223310",2003m10,66050,"RUS",35.84999847,.064113982
"78387G10",2003m10,66093,"SBC",23.97999954,.094943799
"80412020",2003m10,79204,"SCNYB",16.14999962,.166907474
"87254010",2003m10,40539,"TJX",20.98999977,.080844477
"88731710",2003m10,77418,"TWX",15.28999996,.011912661
"89102710",2003m10,62308,"TMK",43.88000107,.082431145
"89604710",2003m10,65787,"TRB",49.04999924,.068627402
"89687P10",2003m10,89379,"TRZ",13.35000038,.088907026
"89989610",2003m10,83462,"TUP",15.05000019,.124813162
"90212410",2003m10,45356,"TYC",20.87999916,.022026375
"90297330",2003m10,66157,"USB",27.21999931,.134639412
"90478470",2003m10,28310,"UN",58.65000153,-.008955708
"92343V10",2003m10,65875,"VZ",33.59999847,.047626384
"93932210",2003m10,81593,"WM",43.75,.121666275
"94106L10",2003m10,11955,"WMI",25.92000008,-.009552923
"95081710",2003m10,38906,"WSC",328.5,-.033738274
"98302410",2003m10,15667,"WYE",44.13999939,-.04251625
"02209S10",2003m11,13901,"MO",52,.118279569
"02581610",2003m11,59176,"AXP",45.70999908,-.02599619
"03060R10",2003m11,75858,"ACF",13.44999981,.003731358
"03522910",2003m11,59184,"BUD",51.81999969,.056435272
"03760A10",2003m11,77579,"AOT",23.12999916,.053758468
"05981530",2003m11,77881,"BDG",38.59999847,.195046425
"08467010",2003m11,17778,"BRK",83750,.076339804
"08467020",2003m11,83443,"BRK",2801,.080424301
"09282810",2003m11,34649,"BL",25,.107929476
"09367110",2003m11,49373,"HRB",54.29000092,.152898714
"11012210",2003m11,19393,"BMY",26.35000038,.03862828
"12720930",2003m11,20539,"CSG",26.06999969,.002692296
"15670010",2003m11,60599,"CTL",32.70000076,-.083776206
"16808810",2003m11,30509,"CVR",26.625,-.032697536
"18905410",2003m11,46578,"CLX",46.91999817,.035761565
"19121610",2003m11,11308,"KO",46.5,.006896519
"28566110",2003m11,83596,"EDS",21.62000084,.014918419
"29101110",2003m11,22103,"EMR",61.04000092,.082643189
"29442910",2003m11,52476,"EFX",23.62999916,-.032324113
"29760210",2003m11,79037,"ETH",40.70000076,.105978303
"31340030",2003m11,75789,"FRE",54.41999817,-.030465042
"31358610",2003m11,51043,"FNM",70,-.023573754
"31996310",2003m11,77546,"FDC",37.84999847,.060224023
"32096010",2003m11,11371,"FHCC",20.5,-.162239447
"35843810",2003m11,79695,"FRM",6.829999924,-.436003298
"36473010",2003m11,47941,"GCI",86.59999847,.029604064
"36866W10",2003m11,84005,"GMST",4.5,-.040511739
"36960410",2003m11,12060,"GE",28.67000008,-.011720101
"46069010",2003m11,53065,"IPG",14.25,-.042338718
"46072H10",2003m11,76745,"IBC",15.75,.072888263
"47816010",2003m11,22111,"JNJ",49.29999924,-.015696455
"50075N10",2003m11,89006,"KFT",31.67000008,.088316143
"51384710",2003m11,48523,"LANC",41.97999954,.057164457
"52728810",2003m11,20415,"LUK",42.5,.011904762
"53071810",2003m11,89130,"L",11.05000019,.095143706
"54927110",2003m11,43721,"LZ",30.12999916,.002970294
"55262C10",2003m11,75175,"MBI",58.11999893,-.024995834
"55284810",2003m11,76804,"MTG",52.95000076,.03269342
"57053510",2003m11,10933,"MKL",257.25,.019255916
"57459910",2003m11,34032,"MAS",27.20000076,-.010909063
"58933110",2003m11,22752,"MRK",40.59999847,-.082485907
"59491810",2003m11,10107,"MSFT",25.70999908,-.016449897
"63501710",2003m11,76839,"FIZ",15.07999992,.008021383
"65408610",2003m11,48274,"GAS",32.77000046,-.04377006
"71344810",2003m11,13856,"PEP",48.11999893,.00627351
"71708110",2003m11,21936,"PFE",33.56999969,.067088582
"74271810",2003m11,18163,"PG",96.23999786,-.02085668
"78223310",2003m11,66050,"RUS",33.34999847,-.061924689
"78387G10",2003m11,66093,"SBC",23.28000069,-.029190945
"80412020",2003m11,79204,"SCNYB",16.60000038,.027863825
"87254010",2003m11,40539,"TJX",22.59000015,.077894256
"88731710",2003m11,77418,"TWX",16.28000069,.06474825
"89102710",2003m11,62308,"TMK",44.09999847,.005013614
"89604710",2003m11,65787,"TRB",48.84999847,-.001834878
"89687P10",2003m11,89379,"TRZ",13.93000031,.043445688
"89989610",2003m11,83462,"TUP",15.40999985,.023920242
"90212410",2003m11,45356,"TYC",22.95000076,.099138014
"90297330",2003m11,66157,"USB",27.70999908,.018001461
"90478470",2003m11,28310,"UN",60.09999847,.036465541
"92343V10",2003m11,65875,"VZ",32.84000015,-.022618998
"93932210",2003m11,81593,"WM",45.81000137,.047085747
"94106L10",2003m11,11955,"WMI",29.40999985,.13464506
"95081710",2003m11,38906,"WSC",349.0499878,.063576825
"98302410",2003m11,15667,"WYE",39.40000153,-.102174848
"02209S10",2003m12,13901,"MO",54.41999817,.059615351
"02581610",2003m12,59176,"AXP",48.22999954,.057317887
"03060R10",2003m12,75858,"ACF",15.93000031,.184386656
"03522910",2003m12,59184,"BUD",52.68000031,.016595921
"03760A10",2003m12,77579,"AOT",23.04000092,-.003890975
"05981530",2003m12,77881,"BDG",40.40000153,.055051893
"08467010",2003m12,17778,"BRK",84250,.005970149
"08467020",2003m12,83443,"BRK",2815,.004998215
"09282810",2003m12,34649,"BL",24.34000015,-.026399994
"09367110",2003m12,49373,"HRB",55.36999893,.023577049
"11012210",2003m12,19393,"BMY",28.60000038,.096015178
"12720930",2003m12,20539,"CSG",29.88999939,.146528572
"15670010",2003m12,60599,"CTL",32.61999893,-.002446539
"16808810",2003m12,30509,"CVR",27.01000023,.021220665
"18905410",2003m12,46578,"CLX",48.56000137,.034953181
"19121610",2003m12,11308,"KO",50.75,.091397852
"28566110",2003m12,83596,"EDS",24.54000092,.135060132
"29101110",2003m12,22103,"EMR",64.75,.060779799
"29442910",2003m12,52476,"EFX",24.5,.03681764
"29760210",2003m12,79037,"ETH",41.88000107,.028992636
"31340030",2003m12,75789,"FRE",58.31999969,.076442517
"31358610",2003m12,51043,"FNM",75.05999756,.072285682
"31996310",2003m12,77546,"FDC",41.09000015,.086129509
"32096010",2003m12,11371,"FHCC",19.52000046,-.047804855
"35843810",2003m12,79695,"FRM",6.710000038,-.017569529
"36473010",2003m12,47941,"GCI",89.16000366,.032448098
"36866W10",2003m12,84005,"GMST",5.072999954,.127333328
"36960410",2003m12,12060,"GE",30.97999954,.087547943
"46069010",2003m12,53065,"IPG",15.60000038,.094736867
"46072H10",2003m12,76745,"IBC",14.22999954,-.096507967
"47816010",2003m12,22111,"JNJ",51.65999985,.047870196
"50075N10",2003m12,89006,"KFT",32.22000122,.023050241
"51384710",2003m12,48523,"LANC",45.15999985,.081229165
"52728810",2003m12,20415,"LUK",46.09999847,.090588197
"53071810",2003m12,89130,"L",11.89000034,.07601811
"54927110",2003m12,43721,"LZ",32.52000046,.079322979
"55262C10",2003m12,75175,"MBI",59.22999954,.022539584
"55284810",2003m12,76804,"MTG",56.93999863,.075354069
"57053510",2003m12,10933,"MKL",253.5099945,-.014538408
"57459910",2003m12,34032,"MAS",27.40999985,.007720554
"58933110",2003m12,22752,"MRK",46.20000076,.14704439
"59491810",2003m12,10107,"MSFT",27.37000084,.064566389
"63501710",2003m12,76839,"FIZ",16.29999924,.080901809
"65408610",2003m12,48274,"GAS",34.04000092,.052944779
"71344810",2003m12,13856,"PEP",46.61999893,-.02784705
"71708110",2003m12,21936,"PFE",35.33000183,.052427828
"74271810",2003m12,18163,"PG",99.87999725,.037822105
"78223310",2003m12,66050,"RUS",33.90000153,.016491847
"78387G10",2003m12,66093,"SBC",26.06999969,.119845316
"80412020",2003m12,79204,"SCNYB",17.32999992,.046626478
"87254010",2003m12,40539,"TJX",22.04999924,-.023904422
"88731710",2003m12,77418,"TWX",17.98999977,.105036795
"89102710",2003m12,62308,"TMK",45.54000092,.032653119
"89604710",2003m12,65787,"TRB",51.59999847,.05629478
"89687P10",2003m12,89379,"TRZ",15.39999962,.119885087
"89989610",2003m12,83462,"TUP",17.34000015,.139519811
"90212410",2003m12,45356,"TYC",26.5,.155228719
"90297330",2003m12,66157,"USB",29.78000069,.083363466
"90478470",2003m12,28310,"UN",64.90000153,.079866938
"92343V10",2003m12,65875,"VZ",35.08000183,.068209551
"93932210",2003m12,81593,"WM",40.11999893,-.124208741
"94106L10",2003m12,11955,"WMI",29.60000038,.006460406
"95081710",2003m12,38906,"WSC",352,.008451547
"98302410",2003m12,15667,"WYE",42.45000076,.077411145
"02209S10",2004m1,13901,"MO",55.59000015,.021499487
"03060R10",2004m1,75858,"ACF",17.20000076,.07972382
"03522910",2004m1,59184,"BUD",50.72000122,-.037205752
"03760A10",2004m1,77579,"AOT",27.15999985,.178819388
"05981530",2004m1,77881,"BDG",41.5,.027227685
"08467010",2004m1,17778,"BRK",89490,.062195845
"08467020",2004m1,83443,"BRK",2981,.058969803
"09282810",2004m1,34649,"BL",24.04999924,-.011914581
"09367110",2004m1,49373,"HRB",57.93000031,.046234448
"11012210",2004m1,19393,"BMY",28.04999924,-.019230809
"12720930",2004m1,20539,"CSG",29.95000076,.002007406
"15670010",2004m1,60599,"CTL",26.39999962,-.190680549
"16808810",2004m1,30509,"CVR",28.14999962,.042206567
"18905410",2004m1,46578,"CLX",48.88000107,.012149911
"19121610",2004m1,11308,"KO",49.24000168,-.029753661
"28566110",2004m1,83596,"EDS",23.95999908,-.023634955
"29101110",2004m1,22103,"EMR",63.90000153,-.013127389
"29442910",2004m1,52476,"EFX",26.01000023,.061632663
"29760210",2004m1,79037,"ETH",43.70000076,.045845263
"31340030",2004m1,75789,"FRE",62.41999817,.070301756
"31358610",2004m1,51043,"FNM",77.09999847,.034106061
"31996310",2004m1,77546,"FDC",39.15999985,-.046970073
"32096010",2004m1,11371,"FHCC",20,.02459014
"35843810",2004m1,79695,"FRM",7.340000153,.093889736
"36473010",2004m1,47941,"GCI",85.70999908,-.038694531
"36960410",2004m1,12060,"GE",33.63000107,.08553911
"43157310",2004m1,52716,"HB",62.5,.007089891
"46069010",2004m1,53065,"IPG",16.54000092,.060256444
"46072H10",2004m1,76745,"IBC",14.42000008,.018271295
"47816010",2004m1,22111,"JNJ",53.41999817,.034068879
"50075N10",2004m1,89006,"KFT",32.20999908,-.000310433
"51384710",2004m1,48523,"LANC",42.81000137,-.052037168
"52728810",2004m1,20415,"LUK",49.18999863,.067028202
"53071810",2004m1,89130,"L",11.64000034,-.021026071
"54927110",2004m1,43721,"LZ",31.75,-.023677751
"55262C10",2004m1,75175,"MBI",63,.063650183
"55284810",2004m1,76804,"MTG",68.94000244,.210748225
"57053510",2004m1,10933,"MKL",271.3900146,.070529841
"57459910",2004m1,34032,"MAS",26.65999985,-.021524992
"58933110",2004m1,22752,"MRK",47.59999847,.030302981
"59491810",2004m1,10107,"MSFT",27.64999962,.010230134
"65408610",2004m1,48274,"GAS",33.15000153,-.026145693
"71344810",2004m1,13856,"PEP",47.25999832,.013728001
"71708110",2004m1,21936,"PFE",36.63000107,.036795899
"74271810",2004m1,18163,"PG",101.0800018,.016569931
"78223310",2004m1,66050,"RUS",31.62999916,-.066961721
"78387G10",2004m1,66093,"SBC",25.5,-.009877242
"87254010",2004m1,40539,"TJX",22.98999977,.042630412
"88731710",2004m1,77418,"TWX",17.56999969,-.023346309
"89102710",2004m1,62308,"TMK",47.43999863,.044136971
"89604710",2004m1,65787,"TRB",51.18999863,-.007945734
"89687P10",2004m1,89379,"TRZ",15.89000034,.03181823
"90212410",2004m1,45356,"TYC",26.75,.009433962
"90297330",2004m1,66157,"USB",28.27000046,-.036701858
"90478470",2004m1,28310,"UN",67.48000336,.039753493
"92343V10",2004m1,65875,"VZ",36.86000061,.061716039
"93114210",2004m1,55976,"WMT",53.84999847,.015080099
"93932210",2004m1,81593,"WM",44.29999924,.114656039
"94106L10",2004m1,11955,"WMI",27.76000023,-.062162168
"95081710",2004m1,38906,"WSC",361,.025568182
"02209S10",2004m2,13901,"MO",57.54999924,.035258122
"03060R10",2004m2,75858,"ACF",19.02000046,.105813928
"03522910",2004m2,59184,"BUD",53.22000122,.053627759
"03760A10",2004m2,77579,"AOT",28.20000076,.038291641
"05981530",2004m2,77881,"BDG",46.54999924,.121686727
"08467010",2004m2,17778,"BRK",94500,.055983908
"08467020",2004m2,83443,"BRK",3133,.050989602
"09282810",2004m2,34649,"BL",26.70000076,.11018718
"09367110",2004m2,49373,"HRB",54.04999924,-.066977404
"11012210",2004m2,19393,"BMY",27.81999969,-.008199628
"12720930",2004m2,20539,"CSG",33.86999893,.130884737
"15670010",2004m2,60599,"CTL",28.56999969,.082196973
"16808810",2004m2,30509,"CVR",30.89999962,.09769094
"18905410",2004m2,46578,"CLX",49.06000137,.003682494
"19121610",2004m2,11308,"KO",49.95999908,.014622205
"28566110",2004m2,83596,"EDS",19.14999962,-.194490805
"29101110",2004m2,22103,"EMR",62.47999954,-.015962472
"29442910",2004m2,52476,"EFX",26.20999908,.008458241
"29760210",2004m2,79037,"ETH",43.47000122,-.005263147
"31340030",2004m2,75789,"FRE",61.91999817,-.008010253
"31358610",2004m2,51043,"FNM",74.90000153,-.028534332
"31996310",2004m2,77546,"FDC",40.97999954,.046475988
"32096010",2004m2,11371,"FHCC",21.28000069,.064000033
"35843810",2004m2,79695,"FRM",7.260000229,-.010899172
"36473010",2004m2,47941,"GCI",86.26999664,.006533632
"36960410",2004m2,12060,"GE",32.52000046,-.02705919
"43157310",2004m2,52716,"HB",66.05000305,.056800049
"46069010",2004m2,53065,"IPG",16.95000076,.024788382
"46072H10",2004m2,76745,"IBC",15,.040221907
"47816010",2004m2,22111,"JNJ",53.90999985,.013665326
"50075N10",2004m2,89006,"KFT",33.79000092,.049053147
"51384710",2004m2,48523,"LANC",42.38999939,-.009810838
"52728810",2004m2,20415,"LUK",52,.05712546
"53071810",2004m2,89130,"L",11.39999962,-.020618618
"54927110",2004m2,43721,"LZ",31.26000023,-.007244088
"55262C10",2004m2,75175,"MBI",65.79000092,.04428573
"55284810",2004m2,76804,"MTG",66.18000031,-.03949089
"57053510",2004m2,10933,"MKL",272.1600037,.002837205
"57459910",2004m2,34032,"MAS",28.04000092,.051762979
"58933110",2004m2,22752,"MRK",48.08000183,.010084105
"59491810",2004m2,10107,"MSFT",26.53000069,-.040506292
"65408610",2004m2,48274,"GAS",36.13999939,.090196013
"71344810",2004m2,13856,"PEP",51.90000153,.098180354
"71708110",2004m2,21936,"PFE",36.65000153,.005187017
"74271810",2004m2,18163,"PG",102.5100021,.014147213
"78223310",2004m2,66050,"RUS",36,.138160005
"78387G10",2004m2,66093,"SBC",24.01000023,-.058431365
"87254010",2004m2,40539,"TJX",23.54999924,.025880795
"88731710",2004m2,77418,"TWX",17.25,-.018212846
"89102710",2004m2,62308,"TMK",52.11999893,.09865094
"89604710",2004m2,65787,"TRB",49.93999863,-.022074625
"89687P10",2004m2,89379,"TRZ",16.28000069,.024543758
"90212410",2004m2,45356,"TYC",28.56999969,.068037368
"90297330",2004m2,66157,"USB",28.53000069,.009197037
"90478470",2004m2,28310,"UN",72.69999695,.077356152
"92343V10",2004m2,65875,"VZ",38.33000183,.039880663
"93114210",2004m2,55976,"WMT",59.56000137,.106035337
"93932210",2004m2,81593,"WM",44.93999863,.014446939
"94106L10",2004m2,11955,"WMI",28.5,.033411376
"95081710",2004m2,38906,"WSC",382.75,.061204985
"02209S10",2004m3,13901,"MO",54.45000076,-.042050365
"03060R10",2004m3,75858,"ACF",17.03000069,-.104626693
"03522910",2004m3,59184,"BUD",51,-.041713662
"03760A10",2004m3,77579,"AOT",30.68000031,.087943241
"05981530",2004m3,77881,"BDG",46,-.004833496
"08467010",2004m3,17778,"BRK",93300,-.012698413
"08467020",2004m3,83443,"BRK",3111.01001,-.007018829
"09282810",2004m3,34649,"BL",26.64999962,.003745276
"09367110",2004m3,49373,"HRB",51.02999878,-.052173924
"11012210",2004m3,19393,"BMY",24.22999954,-.118979156
"12720930",2004m3,20539,"CSG",32.15000153,-.050782327
"15670010",2004m3,60599,"CTL",27.48999977,-.035789289
"16808810",2004m3,30509,"CVR",29.54999924,-.037864089
"18905410",2004m3,46578,"CLX",48.90999985,-.003057512
"19121610",2004m3,11308,"KO",50.29999924,.011809451
"28566110",2004m3,83596,"EDS",19.35000038,.010443904
"29101110",2004m3,22103,"EMR",59.91999817,-.040973134
"29442910",2004m3,52476,"EFX",25.81999969,-.014879794
"29760210",2004m3,79037,"ETH",41.25999832,-.050839726
"31340030",2004m3,75789,"FRE",59.06000137,-.041343618
"31358610",2004m3,51043,"FNM",74.34999847,-.007343165
"31996310",2004m3,77546,"FDC",42.15999985,.029282585
"32096010",2004m3,11371,"FHCC",21.86000061,.027255634
"35843810",2004m3,79695,"FRM",5.800000191,-.201101929
"36473010",2004m3,47941,"GCI",88.13999939,.024574045
"36960410",2004m3,12060,"GE",30.52000046,-.061500613
"43157310",2004m3,52716,"HB",67.88999939,.031945441
"46069010",2004m3,53065,"IPG",15.38000011,-.092625402
"46072H10",2004m3,76745,"IBC",11.36999989,-.242000014
"47816010",2004m3,22111,"JNJ",50.72000122,-.059172671
"50075N10",2004m3,89006,"KFT",32.00999832,-.047351364
"51384710",2004m3,48523,"LANC",40.40000153,-.041519176
"52728810",2004m3,20415,"LUK",53.27999878,.02461536
"53071810",2004m3,89130,"L",10.94999981,-.039473668
"54927110",2004m3,43721,"LZ",31.48999977,.007357631
"55262C10",2004m3,75175,"MBI",62.70000076,-.043319654
"55284810",2004m3,76804,"MTG",64.23000336,-.02946505
"57053510",2004m3,10933,"MKL",287.8999939,.05783359
"57459910",2004m3,34032,"MAS",30.44000053,.085591994
"58933110",2004m3,22752,"MRK",44.18999863,-.073211379
"59491810",2004m3,10107,"MSFT",24.93000031,-.060309097
"65408610",2004m3,48274,"GAS",35.22999954,-.012313223
"71344810",2004m3,13856,"PEP",53.84999847,.040655047
"71708110",2004m3,21936,"PFE",35.04999924,-.043656267
"74271810",2004m3,18163,"PG",104.8799973,.023119647
"78223310",2004m3,66050,"RUS",35,-.019444443
"78387G10",2004m3,66093,"SBC",24.54000092,.022074165
"87254010",2004m3,40539,"TJX",24.55999947,.042887483
"88731710",2004m3,77418,"TWX",16.86000061,-.02260866
"89102710",2004m3,62308,"TMK",53.79000092,.034151997
"89604710",2004m3,65787,"TRB",50.43999863,.010012015
"89687P10",2004m3,89379,"TRZ",17.14999962,.065724745
"90212410",2004m3,45356,"TYC",28.64999962,.003237659
"90297330",2004m3,66157,"USB",27.64999962,-.022432564
"90478470",2004m3,28310,"UN",69.44000244,-.04484174
"92343V10",2004m3,65875,"VZ",36.54000092,-.046699736
"93114210",2004m3,55976,"WMT",59.68999863,.004365299
"93932210",2004m3,81593,"WM",42.70999908,-.049621709
"94106L10",2004m3,11955,"WMI",30.18000031,.058947381
"95081710",2004m3,38906,"WSC",387,.011103854
"02209S10",2004m4,13901,"MO",55.38000107,.017079895
"03060R10",2004m4,75858,"ACF",16.20999908,-.048150416
"03522910",2004m4,59184,"BUD",51.24000168,.004705915
"03760A10",2004m4,77579,"AOT",32.41999817,.056714401
"05981530",2004m4,77881,"BDG",39.33000183,-.144999966
"08467010",2004m4,17778,"BRK",93390,.00096463
"08467020",2004m4,83443,"BRK",3119,.002568295
"09282810",2004m4,34649,"BL",26,-.02439023
"09367110",2004m4,49373,"HRB",45.11000061,-.116010159
"11012210",2004m4,19393,"BMY",25.10000038,.035905939
"12720930",2004m4,20539,"CSG",32.65000153,.035290822
"16808810",2004m4,30509,"CVR",29.5,-.001692022
"18905410",2004m4,46578,"CLX",51.77999878,.06419953
